uid,domainID,siteID,plotID,nlcdClass,decimalLatitude,decimalLongitude,geodeticDatum,coordinateUncertainty,elevation,elevationUncertainty,setDateTime,collectDateTime,localSetDateTime,localCollectDateTime,identifiedDate,sampleTiming,eventID,nightOrDay,trapHours,subsampleID,scientificName,sex,individualCount,estimatedAbundance,percentCounted,individualIDList,samplingProtocolVersion,identificationReferences,sortingLaboratoryName,idLaboratoryName,trapRecordedBy,sortedBy,identifiedBy,trappingRemarks,sortingRemarks,identificationRemarks,identificationLabRemarks,testingID,archiveID,trapCompromisedQF,sampleCompromisedAtTrapping,sampleCompromisedAtSorting,sampleCompromisedAtIDLab,idqQF,taxonRangeQF,duplicatesInTrappingQF,duplicatesInSortingQF,duplicatesInIdentificationQF
3C3CB055EDA3427EAAA35E85F213A613,D03,OSBS,OSBS_056,evergreenForest,29.707942,-81.985398,WGS84,0.2,31.7,0.9,2014-05-20T20:50Z,2014-05-21T14:46Z,20140520.17,20140521.1,10/20/14,field season,OSBS.2014.20,night,18,OSBS_056.20140521.1046.S.01,Culex sp.,F,4,4,100,,NEON.DOC.014049vE,"Darsie Jr., R. F., and R. A. Ward. 2005. Identification and geographical distribution of the mosquitoes of North America, North of Mexico. University Press of Florida, Gainesville.",Colorado Mosquito Control,Colorado Mosquito Control,XEwiiBPKsLM=,3Mdlhdfvdu6SJC7geZPRMQ==,M.J. Weissmann,,tech names may not be accurate,,,,OSBS.2014.20.CULSPP3.F.A,0,No known compromise,No known compromise,No known compromise,-1,0,0,0,0
76D4896B62A841878E4290141E5F3F97,D03,OSBS,OSBS_057,evergreenForest,29.725194,-81.987658,WGS84,0.9,35.3,1.2,2014-05-20T21:00Z,2014-05-21T14:57Z,20140520.17,20140521.11,10/20/14,field season,OSBS.2014.20,night,18,OSBS_057.20140521.1057.S.01,Anopheles sp.,F,25,25,100,,NEON.DOC.014049vE,"Darsie Jr., R. F., and R. A. Ward. 2005. Identification and geographical distribution of the mosquitoes of North America, North of Mexico. University Press of Florida, Gainesville.",Colorado Mosquito Control,Colorado Mosquito Control,XEwiiBPKsLM=,3Mdlhdfvdu6SJC7geZPRMQ==,M.J. Weissmann,,tech names may not be accurate,,,,OSBS.2014.20.ANOSPP1.F.A,0,No known compromise,No known compromise,No known compromise,-1,0,0,0,0
E1571B2E6E354E95B4FA50036C6DC839,D03,OSBS,OSBS_057,evergreenForest,29.725194,-81.987658,WGS84,0.9,35.3,1.2,2014-05-20T21:00Z,2014-05-21T14:57Z,20140520.17,20140521.11,10/20/14,field season,OSBS.2014.20,night,18,OSBS_057.20140521.1057.S.01,Psorophora ferox,F,1,1,100,,NEON.DOC.014049vE,"Darsie Jr., R. F., and R. A. Ward. 2005. Identification and geographical distribution of the mosquitoes of North America, North of Mexico. University Press of Florida, Gainesville.",Colorado Mosquito Control,Colorado Mosquito Control,XEwiiBPKsLM=,3Mdlhdfvdu6SJC7geZPRMQ==,M.J. Weissmann,,tech names may not be accurate,,,,OSBS.2014.20.PSOFER.F.A,0,No known compromise,No known compromise,No known compromise,-1,0,0,0,0
BA03CE23F6DD4827A81977C848C39BA2,D03,OSBS,OSBS_057,evergreenForest,29.725194,-81.987658,WGS84,0.9,35.3,1.2,2014-05-20T21:00Z,2014-05-21T14:57Z,20140520.17,20140521.11,10/20/14,field season,OSBS.2014.20,night,18,OSBS_057.20140521.1057.S.01,Culex erraticus,F,95,95,100,,NEON.DOC.014049vE,"Darsie Jr., R. F., and R. A. Ward. 2005. Identification and geographical distribution of the mosquitoes of North America, North of Mexico. University Press of Florida, Gainesville.",Colorado Mosquito Control,Colorado Mosquito Control,XEwiiBPKsLM=,3Mdlhdfvdu6SJC7geZPRMQ==,M.J. Weissmann,,tech names may not be accurate,,,OSBS.2014.20.CULERR.F.T,OSBS.2014.20.CULERR.F.A,0,No known compromise,No known compromise,No known compromise,-1,1,0,0,0
87D3867C63E140A8A3B67DDCFB78A729,D03,OSBS,OSBS_057,evergreenForest,29.725194,-81.987658,WGS84,0.9,35.3,1.2,2014-05-20T21:00Z,2014-05-21T14:57Z,20140520.17,20140521.11,10/20/14,field season,OSBS.2014.20,night,18,OSBS_057.20140521.1057.S.01,Coquillettidia perturbans,F,16,16,100,,NEON.DOC.014049vE,"Darsie Jr., R. F., and R. A. Ward. 2005. Identification and geographical distribution of the mosquitoes of North America, North of Mexico. University Press of Florida, Gainesville.",Colorado Mosquito Control,Colorado Mosquito Control,XEwiiBPKsLM=,3Mdlhdfvdu6SJC7geZPRMQ==,M.J. Weissmann,,tech names may not be accurate,,,OSBS.2014.20.COQPER.F.T,OSBS.2014.20.COQPER.F.A,0,No known compromise,No known compromise,No known compromise,-1,0,0,0,0
90814F84B5314C9F98BD6DAF6E11E6AB,D03,OSBS,OSBS_057,evergreenForest,29.725194,-81.987658,WGS84,0.9,35.3,1.2,2014-05-20T21:00Z,2014-05-21T14:57Z,20140520.17,20140521.11,10/20/14,field season,OSBS.2014.20,night,18,OSBS_057.20140521.1057.S.01,Culex salinarius,F,7,7,100,,NEON.DOC.014049vE,"Darsie Jr., R. F., and R. A. Ward. 2005. Identification and geographical distribution of the mosquitoes of North America, North of Mexico. University Press of Florida, Gainesville.",Colorado Mosquito Control,Colorado Mosquito Control,XEwiiBPKsLM=,3Mdlhdfvdu6SJC7geZPRMQ==,M.J. Weissmann,,tech names may not be accurate,,,OSBS.2014.20.CULSAL.F.T,OSBS.2014.20.CULSAL.F.A,0,No known compromise,No known compromise,No known compromise,-1,0,0,0,0
A301F00803D24915851A6726BC2F2BEA,D03,OSBS,OSBS_057,evergreenForest,29.725194,-81.987658,WGS84,0.9,35.3,1.2,2014-05-20T21:00Z,2014-05-21T14:57Z,20140520.17,20140521.11,10/20/14,field season,OSBS.2014.20,night,18,OSBS_057.20140521.1057.S.01,Culiseta melanura,F,1,1,100,,NEON.DOC.014049vE,"Darsie Jr., R. F., and R. A. Ward. 2005. Identification and geographical distribution of the mosquitoes of North America, North of Mexico. University Press of Florida, Gainesville.",Colorado Mosquito Control,Colorado Mosquito Control,XEwiiBPKsLM=,3Mdlhdfvdu6SJC7geZPRMQ==,M.J. Weissmann,,tech names may not be accurate,,,,OSBS.2014.20.CULMEL.F.A,0,No known compromise,No known compromise,No known compromise,-1,0,0,0,0
9F4C1EACC7524C5997242C3E6408F225,D03,OSBS,OSBS_057,evergreenForest,29.725194,-81.987658,WGS84,0.9,35.3,1.2,2014-05-20T21:00Z,2014-05-21T14:57Z,20140520.17,20140521.11,10/20/14,field season,OSBS.2014.20,night,18,OSBS_057.20140521.1057.S.01,Anopheles crucians,F,51,51,100,,NEON.DOC.014049vE,"Darsie Jr., R. F., and R. A. Ward. 2005. Identification and geographical distribution of the mosquitoes of North America, North of Mexico. University Press of Florida, Gainesville.",Colorado Mosquito Control,Colorado Mosquito Control,XEwiiBPKsLM=,3Mdlhdfvdu6SJC7geZPRMQ==,M.J. Weissmann,,tech names may not be accurate,,,,OSBS.2014.20.ANOCRU.F.A,0,No known compromise,No known compromise,No known compromise,-1,0,0,0,0
96996D584FFF4287B1AB0F8FE02B65FD,D03,OSBS,OSBS_057,evergreenForest,29.725194,-81.987658,WGS84,0.9,35.3,1.2,2014-05-20T21:00Z,2014-05-21T14:57Z,20140520.17,20140521.11,10/20/14,field season,OSBS.2014.20,night,18,OSBS_057.20140521.1057.S.01,Mansonia titillans,F,2,2,100,,NEON.DOC.014049vE,"Darsie Jr., R. F., and R. A. Ward. 2005. Identification and geographical distribution of the mosquitoes of North America, North of Mexico. University Press of Florida, Gainesville.",Colorado Mosquito Control,Colorado Mosquito Control,XEwiiBPKsLM=,3Mdlhdfvdu6SJC7geZPRMQ==,M.J. Weissmann,,tech names may not be accurate,,,,OSBS.2014.20.MANTIT.F.A,0,No known compromise,No known compromise,No known compromise,-1,1,0,0,0
9E9A17A987F349B0A772A1317641C4D4,D03,OSBS,OSBS_057,evergreenForest,29.725194,-81.987658,WGS84,0.9,35.3,1.2,2014-05-20T21:00Z,2014-05-21T14:57Z,20140520.17,20140521.11,10/20/14,field season,OSBS.2014.20,night,18,OSBS_057.20140521.1057.S.01,Aedes sp.,F,3,3,100,,NEON.DOC.014049vE,"Darsie Jr., R. F., and R. A. Ward. 2005. Identification and geographical distribution of the mosquitoes of North America, North of Mexico. University Press of Florida, Gainesville.",Colorado Mosquito Control,Colorado Mosquito Control,XEwiiBPKsLM=,3Mdlhdfvdu6SJC7geZPRMQ==,M.J. Weissmann,,tech names may not be accurate,,,,OSBS.2014.20.AEDSPP.F.A,0,No known compromise,No known compromise,No known compromise,-1,0,0,0,0
E6B6ABC6860747C583D881EFA98E38A7,D03,OSBS,OSBS_057,evergreenForest,29.725194,-81.987658,WGS84,0.9,35.3,1.2,2014-05-20T21:00Z,2014-05-21T14:57Z,20140520.17,20140521.11,10/20/14,field season,OSBS.2014.20,night,18,OSBS_057.20140521.1057.S.01,Culex sp.,F,6,6,100,,NEON.DOC.014049vE,"Darsie Jr., R. F., and R. A. Ward. 2005. Identification and geographical distribution of the mosquitoes of North America, North of Mexico. University Press of Florida, Gainesville.",Colorado Mosquito Control,Colorado Mosquito Control,XEwiiBPKsLM=,3Mdlhdfvdu6SJC7geZPRMQ==,M.J. Weissmann,,tech names may not be accurate,,,,OSBS.2014.20.CULSPP3.F.A,0,No known compromise,No known compromise,No known compromise,-1,0,0,0,0
850BA613DA694B428C0F403DD5E8761A,D03,OSBS,OSBS_057,evergreenForest,29.725194,-81.987658,WGS84,0.9,35.3,1.2,2014-05-20T21:00Z,2014-05-21T14:57Z,20140520.17,20140521.11,10/20/14,field season,OSBS.2014.20,night,18,OSBS_057.20140521.1057.S.01,Aedes triseriatus,F,1,1,100,,NEON.DOC.014049vE,"Darsie Jr., R. F., and R. A. Ward. 2005. Identification and geographical distribution of the mosquitoes of North America, North of Mexico. University Press of Florida, Gainesville.",Colorado Mosquito Control,Colorado Mosquito Control,XEwiiBPKsLM=,3Mdlhdfvdu6SJC7geZPRMQ==,M.J. Weissmann,,tech names may not be accurate,,,,OSBS.2014.20.AEDTRI1.F.A,0,No known compromise,No known compromise,No known compromise,-1,0,0,0,0
36C3BEA09D3044F09056975A45699AEA,D03,OSBS,OSBS_057,evergreenForest,29.725194,-81.987658,WGS84,0.9,35.3,1.2,2014-05-20T21:00Z,2014-05-21T14:57Z,20140520.17,20140521.11,10/20/14,field season,OSBS.2014.20,night,18,OSBS_057.20140521.1057.S.01,Aedes albopictus,F,4,4,100,,NEON.DOC.014049vE,"Darsie Jr., R. F., and R. A. Ward. 2005. Identification and geographical distribution of the mosquitoes of North America, North of Mexico. University Press of Florida, Gainesville.",Colorado Mosquito Control,Colorado Mosquito Control,XEwiiBPKsLM=,3Mdlhdfvdu6SJC7geZPRMQ==,M.J. Weissmann,,tech names may not be accurate,,,,OSBS.2014.20.AEDALB.F.A,0,No known compromise,No known compromise,No known compromise,-1,0,0,0,0
AF30816CAC914950B1E0D22764A7BB3B,D03,OSBS,OSBS_054,evergreenForest,29.68552,-81.939573,WGS84,0.4,33.3,0.7,2014-05-20T22:00Z,2014-05-21T15:03Z,20140520.18,20140521.11,10/16/14,field season,OSBS.2014.20,night,17,OSBS_054.20140521.1103.S.01,Anopheles quadrimaculatus,F,3,5,60.0240096,,NEON.DOC.014049vE,"Darsie Jr., R. F., and R. A. Ward. 2005. Identification and geographical distribution of the mosquitoes of North America, North of Mexico. University Press of Florida, Gainesville.",Colorado Mosquito Control,Colorado Mosquito Control,XEwiiBPKsLM=,3Mdlhdfvdu6SJC7geZPRMQ==,M.J. Weissmann,,tech names may not be accurate,,,,OSBS.2014.20.ANOQUA.F.A,0,No known compromise,No known compromise,No known compromise,-1,0,0,0,0
FB3CD7738D0D4FB8BF355FEF4E606847,D03,OSBS,OSBS_054,evergreenForest,29.68552,-81.939573,WGS84,0.4,33.3,0.7,2014-05-20T22:00Z,2014-05-21T15:03Z,20140520.18,20140521.11,10/16/14,field season,OSBS.2014.20,night,17,OSBS_054.20140521.1103.S.01,Anopheles crucians,F,157,262,60.0240096,,NEON.DOC.014049vE,"Darsie Jr., R. F., and R. A. Ward. 2005. Identification and geographical distribution of the mosquitoes of North America, North of Mexico. University Press of Florida, Gainesville.",Colorado Mosquito Control,Colorado Mosquito Control,XEwiiBPKsLM=,3Mdlhdfvdu6SJC7geZPRMQ==,M.J. Weissmann,,tech names may not be accurate,,,,OSBS.2014.20.ANOCRU.F.A,0,No known compromise,No known compromise,No known compromise,-1,0,0,0,0
4749374A8EF74060A01FF0BA402746CF,D03,OSBS,OSBS_054,evergreenForest,29.68552,-81.939573,WGS84,0.4,33.3,0.7,2014-05-20T22:00Z,2014-05-21T15:03Z,20140520.18,20140521.11,10/16/14,field season,OSBS.2014.20,night,17,OSBS_054.20140521.1103.S.01,Coquillettidia perturbans,F,21,35,60.0240096,,NEON.DOC.014049vE,"Darsie Jr., R. F., and R. A. Ward. 2005. Identification and geographical distribution of the mosquitoes of North America, North of Mexico. University Press of Florida, Gainesville.",Colorado Mosquito Control,Colorado Mosquito Control,XEwiiBPKsLM=,3Mdlhdfvdu6SJC7geZPRMQ==,M.J. Weissmann,,tech names may not be accurate,,,OSBS.2014.20.COQPER.F.T,OSBS.2014.20.COQPER.F.A,0,No known compromise,No known compromise,No known compromise,-1,0,0,0,0
C04D7D08B41647E196CD10AE9A24FA5E,D03,OSBS,OSBS_054,evergreenForest,29.68552,-81.939573,WGS84,0.4,33.3,0.7,2014-05-20T22:00Z,2014-05-21T15:03Z,20140520.18,20140521.11,10/16/14,field season,OSBS.2014.20,night,17,OSBS_054.20140521.1103.S.01,Anopheles sp.,F,18,30,60.0240096,,NEON.DOC.014049vE,"Darsie Jr., R. F., and R. A. Ward. 2005. Identification and geographical distribution of the mosquitoes of North America, North of Mexico. University Press of Florida, Gainesville.",Colorado Mosquito Control,Colorado Mosquito Control,XEwiiBPKsLM=,3Mdlhdfvdu6SJC7geZPRMQ==,M.J. Weissmann,,tech names may not be accurate,,,,OSBS.2014.20.ANOSPP1.F.A,0,No known compromise,No known compromise,No known compromise,-1,0,0,0,0
F9ED2BA6D34A4F39B82B973AFBB963C9,D03,OSBS,OSBS_054,evergreenForest,29.68552,-81.939573,WGS84,0.4,33.3,0.7,2014-05-20T22:00Z,2014-05-21T15:03Z,20140520.18,20140521.11,10/16/14,field season,OSBS.2014.20,night,17,OSBS_054.20140521.1103.S.01,Culex sp.,F,1,2,60.0240096,,NEON.DOC.014049vE,"Darsie Jr., R. F., and R. A. Ward. 2005. Identification and geographical distribution of the mosquitoes of North America, North of Mexico. University Press of Florida, Gainesville.",Colorado Mosquito Control,Colorado Mosquito Control,XEwiiBPKsLM=,3Mdlhdfvdu6SJC7geZPRMQ==,M.J. Weissmann,,tech names may not be accurate,,,,OSBS.2014.20.CULSPP3.F.A,0,No known compromise,No known compromise,No known compromise,-1,0,0,0,0
BAC8CB2DEAC94435B682E4D31F4BBF40,D03,OSBS,OSBS_054,evergreenForest,29.68552,-81.939573,WGS84,0.4,33.3,0.7,2014-05-20T22:00Z,2014-05-21T15:03Z,20140520.18,20140521.11,10/16/14,field season,OSBS.2014.20,night,17,OSBS_054.20140521.1103.S.01,Culex salinarius,F,1,2,60.0240096,,NEON.DOC.014049vE,"Darsie Jr., R. F., and R. A. Ward. 2005. Identification and geographical distribution of the mosquitoes of North America, North of Mexico. University Press of Florida, Gainesville.",Colorado Mosquito Control,Colorado Mosquito Control,XEwiiBPKsLM=,3Mdlhdfvdu6SJC7geZPRMQ==,M.J. Weissmann,,tech names may not be accurate,,,OSBS.2014.20.CULSAL.F.T,OSBS.2014.20.CULSAL.F.A,0,No known compromise,No known compromise,No known compromise,-1,0,0,0,0
4700472878B74B159D7A0A99A689EE8C,D03,OSBS,OSBS_054,evergreenForest,29.68552,-81.939573,WGS84,0.4,33.3,0.7,2014-05-20T22:00Z,2014-05-21T15:03Z,20140520.18,20140521.11,10/16/14,field season,OSBS.2014.20,night,17,OSBS_054.20140521.1103.S.01,Culex erraticus,F,99,165,60.0240096,,NEON.DOC.014049vE,"Darsie Jr., R. F., and R. A. Ward. 2005. Identification and geographical distribution of the mosquitoes of North America, North of Mexico. University Press of Florida, Gainesville.",Colorado Mosquito Control,Colorado Mosquito Control,XEwiiBPKsLM=,3Mdlhdfvdu6SJC7geZPRMQ==,M.J. Weissmann,,tech names may not be accurate,,,OSBS.2014.20.CULERR.F.T,OSBS.2014.20.CULERR.F.A,0,No known compromise,No known compromise,No known compromise,-1,1,0,0,0
40DA68E5F4514754BD9044674C33CB72,D03,OSBS,OSBS_053,evergreenForest,29.678605,-81.962459,WGS84,0.6,48.1,0.8,2014-05-20T22:11Z,2014-05-21T15:12Z,20140520.18,20140521.11,10/16/14,field season,OSBS.2014.20,night,17,OSBS_053.20140521.1112.S.01,Coquillettidia perturbans,F,54,54,100,,NEON.DOC.014049vE,"Darsie Jr., R. F., and R. A. Ward. 2005. Identification and geographical distribution of the mosquitoes of North America, North of Mexico. University Press of Florida, Gainesville.",Colorado Mosquito Control,Colorado Mosquito Control,XEwiiBPKsLM=,3Mdlhdfvdu6SJC7geZPRMQ==,M.J. Weissmann,,tech names may not be accurate,,,OSBS.2014.20.COQPER.F.T,OSBS.2014.20.COQPER.F.A,0,No known compromise,No known compromise,No known compromise,-1,0,0,0,0
77628E50146143F19CAA4919EEC37253,D03,OSBS,OSBS_053,evergreenForest,29.678605,-81.962459,WGS84,0.6,48.1,0.8,2014-05-20T22:11Z,2014-05-21T15:12Z,20140520.18,20140521.11,10/16/14,field season,OSBS.2014.20,night,17,OSBS_053.20140521.1112.S.01,Anopheles sp.,F,19,19,100,,NEON.DOC.014049vE,"Darsie Jr., R. F., and R. A. Ward. 2005. Identification and geographical distribution of the mosquitoes of North America, North of Mexico. University Press of Florida, Gainesville.",Colorado Mosquito Control,Colorado Mosquito Control,XEwiiBPKsLM=,3Mdlhdfvdu6SJC7geZPRMQ==,M.J. Weissmann,,tech names may not be accurate,,,,OSBS.2014.20.ANOSPP1.F.A,0,No known compromise,No known compromise,No known compromise,-1,0,0,0,0
A9721942F619415E8EEE68BA91B8D690,D03,OSBS,OSBS_053,evergreenForest,29.678605,-81.962459,WGS84,0.6,48.1,0.8,2014-05-20T22:11Z,2014-05-21T15:12Z,20140520.18,20140521.11,10/16/14,field season,OSBS.2014.20,night,17,OSBS_053.20140521.1112.S.01,Anopheles crucians,F,95,95,100,,NEON.DOC.014049vE,"Darsie Jr., R. F., and R. A. Ward. 2005. Identification and geographical distribution of the mosquitoes of North America, North of Mexico. University Press of Florida, Gainesville.",Colorado Mosquito Control,Colorado Mosquito Control,XEwiiBPKsLM=,3Mdlhdfvdu6SJC7geZPRMQ==,M.J. Weissmann,,tech names may not be accurate,,,,OSBS.2014.20.ANOCRU.F.A,0,No known compromise,No known compromise,No known compromise,-1,0,0,0,0
FF2C7CB2CD80492AA9B13F5F59FDDF86,D03,OSBS,OSBS_053,evergreenForest,29.678605,-81.962459,WGS84,0.6,48.1,0.8,2014-05-20T22:11Z,2014-05-21T15:12Z,20140520.18,20140521.11,10/16/14,field season,OSBS.2014.20,night,17,OSBS_053.20140521.1112.S.01,Psorophora ciliata,F,1,1,100,,NEON.DOC.014049vE,"Darsie Jr., R. F., and R. A. Ward. 2005. Identification and geographical distribution of the mosquitoes of North America, North of Mexico. University Press of Florida, Gainesville.",Colorado Mosquito Control,Colorado Mosquito Control,XEwiiBPKsLM=,3Mdlhdfvdu6SJC7geZPRMQ==,M.J. Weissmann,,tech names may not be accurate,,,,OSBS.2014.20.PSOCIL.F.A,0,No known compromise,No known compromise,No known compromise,-1,0,0,0,0
0676386578B346B3A788913CF5F5C3BF,D03,OSBS,OSBS_053,evergreenForest,29.678605,-81.962459,WGS84,0.6,48.1,0.8,2014-05-20T22:11Z,2014-05-21T15:12Z,20140520.18,20140521.11,10/16/14,field season,OSBS.2014.20,night,17,OSBS_053.20140521.1112.S.01,Culex erraticus,F,13,13,100,,NEON.DOC.014049vE,"Darsie Jr., R. F., and R. A. Ward. 2005. Identification and geographical distribution of the mosquitoes of North America, North of Mexico. University Press of Florida, Gainesville.",Colorado Mosquito Control,Colorado Mosquito Control,XEwiiBPKsLM=,3Mdlhdfvdu6SJC7geZPRMQ==,M.J. Weissmann,,tech names may not be accurate,,,OSBS.2014.20.CULERR.F.T,OSBS.2014.20.CULERR.F.A,0,No known compromise,No known compromise,No known compromise,-1,1,0,0,0
12DF7B452F494CA697BEFAE090D46BF9,D03,OSBS,OSBS_053,evergreenForest,29.678605,-81.962459,WGS84,0.6,48.1,0.8,2014-05-20T22:11Z,2014-05-21T15:12Z,20140520.18,20140521.11,10/16/14,field season,OSBS.2014.20,night,17,OSBS_053.20140521.1112.S.01,Psorophora columbiae,F,2,2,100,,NEON.DOC.014049vE,"Darsie Jr., R. F., and R. A. Ward. 2005. Identification and geographical distribution of the mosquitoes of North America, North of Mexico. University Press of Florida, Gainesville.",Colorado Mosquito Control,Colorado Mosquito Control,XEwiiBPKsLM=,3Mdlhdfvdu6SJC7geZPRMQ==,M.J. Weissmann,,tech names may not be accurate,,,,OSBS.2014.20.PSOCOL.F.A,0,No known compromise,No known compromise,No known compromise,-1,0,0,0,0
C0C4D55FEDD24B1390462688AB2EA3BE,D03,OSBS,OSBS_053,evergreenForest,29.678605,-81.962459,WGS84,0.6,48.1,0.8,2014-05-20T22:11Z,2014-05-21T15:12Z,20140520.18,20140521.11,10/16/14,field season,OSBS.2014.20,night,17,OSBS_053.20140521.1112.S.01,Culex nigripalpus,F,2,2,100,,NEON.DOC.014049vE,"Darsie Jr., R. F., and R. A. Ward. 2005. Identification and geographical distribution of the mosquitoes of North America, North of Mexico. University Press of Florida, Gainesville.",Colorado Mosquito Control,Colorado Mosquito Control,XEwiiBPKsLM=,3Mdlhdfvdu6SJC7geZPRMQ==,M.J. Weissmann,,tech names may not be accurate,,,,OSBS.2014.20.CULNIG.F.A,0,No known compromise,No known compromise,No known compromise,-1,0,0,0,0
76A786CBE64746CB9CA839DB861B1E67,D03,OSBS,OSBS_052,evergreenForest,29.678667,-81.955031,WGS84,0.1,44.1,0.2,2014-05-20T22:15Z,2014-05-21T15:16Z,20140520.18,20140521.11,10/16/14,field season,OSBS.2014.20,night,17,OSBS_052.20140521.1116.S.01,Culiseta melanura,F,1,1,100,,NEON.DOC.014049vE,"Darsie Jr., R. F., and R. A. Ward. 2005. Identification and geographical distribution of the mosquitoes of North America, North of Mexico. University Press of Florida, Gainesville.",Colorado Mosquito Control,Colorado Mosquito Control,XEwiiBPKsLM=,3Mdlhdfvdu6SJC7geZPRMQ==,M.J. Weissmann,,tech names may not be accurate,,,,OSBS.2014.20.CULMEL.F.A,0,No known compromise,No known compromise,No known compromise,-1,0,0,0,0
36D2527F5FA54ED9AF88C749C3F835BA,D03,OSBS,OSBS_052,evergreenForest,29.678667,-81.955031,WGS84,0.1,44.1,0.2,2014-05-20T22:15Z,2014-05-21T15:16Z,20140520.18,20140521.11,10/16/14,field season,OSBS.2014.20,night,17,OSBS_052.20140521.1116.S.01,Culex sp.,F,1,1,100,,NEON.DOC.014049vE,"Darsie Jr., R. F., and R. A. Ward. 2005. Identification and geographical distribution of the mosquitoes of North America, North of Mexico. University Press of Florida, Gainesville.",Colorado Mosquito Control,Colorado Mosquito Control,XEwiiBPKsLM=,3Mdlhdfvdu6SJC7geZPRMQ==,M.J. Weissmann,,tech names may not be accurate,,,,OSBS.2014.20.CULSPP3.F.A,0,No known compromise,No known compromise,No known compromise,-1,0,0,0,0
1BF87BB48A2848F4B768A3CB69651850,D03,OSBS,OSBS_052,evergreenForest,29.678667,-81.955031,WGS84,0.1,44.1,0.2,2014-05-20T22:15Z,2014-05-21T15:16Z,20140520.18,20140521.11,10/16/14,field season,OSBS.2014.20,night,17,OSBS_052.20140521.1116.S.01,Coquillettidia perturbans,F,56,56,100,,NEON.DOC.014049vE,"Darsie Jr., R. F., and R. A. Ward. 2005. Identification and geographical distribution of the mosquitoes of North America, North of Mexico. University Press of Florida, Gainesville.",Colorado Mosquito Control,Colorado Mosquito Control,XEwiiBPKsLM=,3Mdlhdfvdu6SJC7geZPRMQ==,M.J. Weissmann,,tech names may not be accurate,,,OSBS.2014.20.COQPER.F.T,OSBS.2014.20.COQPER.F.A,0,No known compromise,No known compromise,No known compromise,-1,0,0,0,0
ECE0F73D8EF94114849D1B13C748C902,D03,OSBS,OSBS_052,evergreenForest,29.678667,-81.955031,WGS84,0.1,44.1,0.2,2014-05-20T22:15Z,2014-05-21T15:16Z,20140520.18,20140521.11,10/16/14,field season,OSBS.2014.20,night,17,OSBS_052.20140521.1116.S.01,Anopheles sp.,F,31,31,100,,NEON.DOC.014049vE,"Darsie Jr., R. F., and R. A. Ward. 2005. Identification and geographical distribution of the mosquitoes of North America, North of Mexico. University Press of Florida, Gainesville.",Colorado Mosquito Control,Colorado Mosquito Control,XEwiiBPKsLM=,3Mdlhdfvdu6SJC7geZPRMQ==,M.J. Weissmann,,tech names may not be accurate,,,,OSBS.2014.20.ANOSPP1.F.A,0,No known compromise,No known compromise,No known compromise,-1,0,0,0,0
158571EB57AC4485AED7E12AE695EDE3,D03,OSBS,OSBS_052,evergreenForest,29.678667,-81.955031,WGS84,0.1,44.1,0.2,2014-05-20T22:15Z,2014-05-21T15:16Z,20140520.18,20140521.11,10/16/14,field season,OSBS.2014.20,night,17,OSBS_052.20140521.1116.S.01,Culex nigripalpus,F,2,2,100,,NEON.DOC.014049vE,"Darsie Jr., R. F., and R. A. Ward. 2005. Identification and geographical distribution of the mosquitoes of North America, North of Mexico. University Press of Florida, Gainesville.",Colorado Mosquito Control,Colorado Mosquito Control,XEwiiBPKsLM=,3Mdlhdfvdu6SJC7geZPRMQ==,M.J. Weissmann,,tech names may not be accurate,,,,OSBS.2014.20.CULNIG.F.A,0,No known compromise,No known compromise,No known compromise,-1,0,0,0,0
0EDFE4A380A34A8DA21F6DA37D309794,D03,OSBS,OSBS_052,evergreenForest,29.678667,-81.955031,WGS84,0.1,44.1,0.2,2014-05-20T22:15Z,2014-05-21T15:16Z,20140520.18,20140521.11,10/16/14,field season,OSBS.2014.20,night,17,OSBS_052.20140521.1116.S.01,Anopheles crucians,F,149,149,100,,NEON.DOC.014049vE,"Darsie Jr., R. F., and R. A. Ward. 2005. Identification and geographical distribution of the mosquitoes of North America, North of Mexico. University Press of Florida, Gainesville.",Colorado Mosquito Control,Colorado Mosquito Control,XEwiiBPKsLM=,3Mdlhdfvdu6SJC7geZPRMQ==,M.J. Weissmann,,tech names may not be accurate,,,,OSBS.2014.20.ANOCRU.F.A,0,No known compromise,No known compromise,No known compromise,-1,0,0,0,0
157E6446077543D0BA79333D1CE7DA99,D03,OSBS,OSBS_052,evergreenForest,29.678667,-81.955031,WGS84,0.1,44.1,0.2,2014-05-20T22:15Z,2014-05-21T15:16Z,20140520.18,20140521.11,10/16/14,field season,OSBS.2014.20,night,17,OSBS_052.20140521.1116.S.01,Culex erraticus,F,12,12,100,,NEON.DOC.014049vE,"Darsie Jr., R. F., and R. A. Ward. 2005. Identification and geographical distribution of the mosquitoes of North America, North of Mexico. University Press of Florida, Gainesville.",Colorado Mosquito Control,Colorado Mosquito Control,XEwiiBPKsLM=,3Mdlhdfvdu6SJC7geZPRMQ==,M.J. Weissmann,,tech names may not be accurate,,,OSBS.2014.20.CULERR.F.T,OSBS.2014.20.CULERR.F.A,0,No known compromise,No known compromise,No known compromise,-1,1,0,0,0
