"uid","domainID","siteID","decimalLatitude","decimalLongitude","geodeticDatum","coordinateUncertainty","elevation","elevationUncertainty","startCollectDate","endCollectDate","archiveID","sampleTiming","scientificName","sex","archivedCount","archiveMedium","archiveVialIDList","archiveFacilityID","deprecatedVialID","samplingProtocolVersion","duplicatesInArchivePoolingQF"
"D5D8FA015FBE4FCA90E441D4BBB6D22D","D08","TALL",32.923067,-87.420452,"WGS84",5702.6,99.7,36.3,"2014-06-03","2014-06-04","TALL.2014.22.AEDTRI1.F.A","field season","Aedes triseriatus","F",3,"Frozen -80C","TALL.2014.22.AEDTRI1.F.A.01",,"TALL.2014.3.Aedes triseriatus.Female","NEON.DOC.014049vE",0
"74D762777C554ACFAA82EF80756684DC","D08","TALL",32.913391,-87.427937,"WGS84",6905.5,103.4,76.1,"2014-06-19","2014-06-20","TALL.2014.24.AEDCAN2.F.A","field season","Aedes canadensis","F",156,"Frozen -80C","TALL.2014.24.AEDCAN2.F.A.01",,"TALL.2014.4.Aedes canadensis.Female","NEON.DOC.014049vE",0
"D59186D99F0144CF84CB302B04BA62AA","D08","TALL",32.899750,-87.425914,"WGS84",0.2,91.8,0.3,"2014-06-19","2014-06-20","TALL.2014.24.PSOFER.F.A","field season","Psorophora ferox","F",4,"Frozen -80C","TALL.2014.24.PSOFER.F.A.01",,"TALL.2014.4.Psorophora ferox.Female","NEON.DOC.014049vE",0
"F42C1D9918D04150BF627FC47B0DBA70","D08","TALL",32.896817,-87.412758,"WGS84",0.1,125.7,0.1,"2014-06-19","2014-06-20","TALL.2014.24.ANOCRU.F.A","field season","Anopheles crucians","F",2,"Frozen -80C","TALL.2014.24.ANOCRU.F.A.01",,"TALL.2014.4.Anopheles crucians.Female","NEON.DOC.014049vE",0
"32567D5B945D415AB3F72A606064D218","D08","TALL",32.923034,-87.413517,"WGS84",0.2,179.3,0.2,"2014-06-19","2014-06-20","TALL.2014.24.ORTSIG.F.A","field season","Orthopodomyia signifera","F",1,"Frozen -80C","TALL.2014.24.ORTSIG.F.A.01",,"TALL.2014.4.Orthopodomyia signifera.Female","NEON.DOC.014049vE",0
"CECB425F025645BB858E36207EE9D590","D08","TALL",32.909110,-87.442949,"WGS84",0.2,102.3,0.3,"2014-06-19","2014-06-20","TALL.2014.24.AEDSPP.M.A","field season","Aedes sp.","M",1,"Frozen -80C","TALL.2014.24.AEDSPP.M.A.01",,"TALL.2014.4.Aedes spp.Male","NEON.DOC.014049vE",0
"82CC64F84EB14B94A5B69FC883DD7B9C","D08","TALL",32.915107,-87.426326,"WGS84",6683.6,98.6,37.4,"2014-06-19","2014-06-20","TALL.2014.24.AEDSPP.F.A","field season","Aedes sp.","F",48,"Frozen -80C","TALL.2014.24.AEDSPP.F.A.01",,"TALL.2014.4.Aedes spp.Female","NEON.DOC.014049vE",0
"5A0F9277D1E848E2A3B2F3D930F88BFE","D08","TALL",32.907398,-87.433915,"WGS84",4578.5,109.3,40.7,"2014-06-19","2014-06-20","TALL.2014.24.CULERR.F.A","field season","Culex erraticus","F",5,"Frozen -80C","TALL.2014.24.CULERR.F.A.01",,"TALL.2014.4.Culex erraticus.Female","NEON.DOC.014049vE",0
"2B74767A896745E886372ACA25C05FAA","D08","TALL",32.903494,-87.432728,"WGS84",1141.0,96.0,6.6,"2014-06-19","2014-06-20","TALL.2014.24.AEDATL.F.A","field season","Aedes atlanticus","F",22,"Frozen -80C","TALL.2014.24.AEDATL.F.A.01",,"TALL.2014.4.Aedes atlanticus.Female","NEON.DOC.014049vE",0
"7B6E3804C6F84413BC6D9E90C49F1208","D08","TALL",32.909110,-87.442949,"WGS84",0.2,102.3,0.3,"2014-06-19","2014-06-20","TALL.2014.24.ANOBAR.F.A","field season","Anopheles barberi","F",1,"Frozen -80C","TALL.2014.24.ANOBAR.F.A.01",,"TALL.2014.4.Anopheles barberi.Female","NEON.DOC.014049vE",0
