"uid","domainID","siteID","decimalLatitude","decimalLongitude","geodeticDatum","coordinateUncertainty","elevation","elevationUncertainty","startCollectDate","endCollectDate","archiveID","sampleTiming","scientificName","sex","archivedCount","archiveMedium","archiveVialIDList","archiveFacilityID","deprecatedVialID","samplingProtocolVersion","duplicatesInArchivePoolingQF"
"22FA834769C1472B8739635BE43441D3","D03","OSBS",29.695390,-82.012235,"WGS84",1298.8,35.4,1.7,"2014-06-17","2014-06-18","OSBS.2014.24.PSOFER.F.A","field season","Psorophora ferox","F",3,"Frozen -80C","OSBS.2014.24.PSOFER.F.A.01",,"OSBS.2014.6.Psorophora ferox.Female","NEON.DOC.014049vE",0
"B353F83E02EF4E7FA3D1E682E7E69B36","D03","OSBS",29.695390,-82.012235,"WGS84",1298.8,35.4,1.7,"2014-06-17","2014-06-18","OSBS.2014.24.AEDINF.F.A","field season","Aedes infirmatus","F",13,"Frozen -80C","OSBS.2014.24.AEDINF.F.A.01",,"OSBS.2014.6.Aedes infirmatus.Female","NEON.DOC.014049vE",0
"AC0D071CCE5749DF9381C41E9E01B949","D03","OSBS",29.691225,-81.981692,"WGS84",4124.6,33.2,15.7,"2014-06-17","2014-06-18","OSBS.2014.24.CULSAL.F.A","field season","Culex salinarius","F",18,"Frozen -80C","OSBS.2014.24.CULSAL.F.A.01",,"OSBS.2014.6.Culex salinarius.Female","NEON.DOC.014049vE",0
"2DD263DD54C74D4F820B59602791A0F8","D03","OSBS",29.693182,-81.972736,"WGS84",4451.2,33.6,15.3,"2014-06-17","2014-06-18","OSBS.2014.24.CULERR.F.A","field season","Culex erraticus","F",1603,"Frozen -80C","OSBS.2014.24.CULERR.F.A.01",,"OSBS.2014.6.Culex erraticus.Female","NEON.DOC.014049vE",0
"07453BE8254D4C529B1EE357E639BA32","D03","OSBS",29.725193,-81.987658,"WGS84",0.9,35.3,1.2,"2014-06-17","2014-06-18","OSBS.2014.24.AEDTRI1.F.A","field season","Aedes triseriatus","F",1,"Frozen -80C","OSBS.2014.24.AEDTRI1.F.A.01",,"OSBS.2014.6.Aedes triseriatus.Female","NEON.DOC.014049vE",0
"9951164185374D0EADFAE42F768A334D","D03","OSBS",29.725193,-81.987658,"WGS84",0.9,35.3,1.2,"2014-06-17","2014-06-18","OSBS.2014.24.MANSPP.F.A","field season","Mansonia sp.","F",1,"Frozen -80C","OSBS.2014.24.MANSPP.F.A.01",,"OSBS.2014.6.Mansonia spp.Female","NEON.DOC.014049vE",0
"44E85553D22B487998F016CF40210468","D03","OSBS",29.698464,-81.998149,"WGS84",4713.8,36.9,7.4,"2014-06-17","2014-06-18","OSBS.2014.24.AEDSPP.F.A","field season","Aedes sp.","F",20,"Frozen -80C","OSBS.2014.24.AEDSPP.F.A.01",,"OSBS.2014.6.Aedes spp.Female","NEON.DOC.014049vE",0
"AA3D7DE6463F4106A7A242BA64D99511","D03","OSBS",29.695947,-81.978272,"WGS84",4013.8,34.9,10.9,"2014-06-17","2014-06-18","OSBS.2014.24.CULSPP3.F.A","field season","Culex sp.","F",75,"Frozen -80C","OSBS.2014.24.CULSPP3.F.A.01",,"OSBS.2014.6.Culex spp.Female","NEON.DOC.014049vE",0
"AA89853E604D4FD3AACE449404DF4B99","D03","OSBS",29.694376,-81.978425,"WGS84",3948.9,34.8,14.1,"2014-06-17","2014-06-18","OSBS.2014.24.ANOSPP1.F.A","field season","Anopheles sp.","F",118,"Frozen -80C","OSBS.2014.24.ANOSPP1.F.A.01",,"OSBS.2014.6.Anopheles spp.Female","NEON.DOC.014049vE",0
"3FCCB557ED0B4049A7CF4A9F792E4A09","D03","OSBS",29.697886,-81.978586,"WGS84",3151.6,35.0,10.5,"2014-06-17","2014-06-18","OSBS.2014.24.CULMEL.F.A","field season","Culiseta melanura","F",4,"Frozen -80C","OSBS.2014.24.CULMEL.F.A.01",,"OSBS.2014.6.Culiseta melanura.Female","NEON.DOC.014049vE",0
"01B6EE9DA19B4010B47371D7B1413BCE","D03","OSBS",29.691222,-81.976225,"WGS84",4077.9,33.6,15.3,"2014-07-01","2014-07-02","OSBS.2014.26.ANOCRU.F.A","field season","Anopheles crucians","F",724,"Frozen -80C","OSBS.2014.26.ANOCRU.F.A.01",,"OSBS.2014.7.Anopheles crucians.Female","NEON.DOC.014049vE",0
"2E905D50F8514788AFA2F589DE15D6F1","D03","OSBS",29.700741,-82.009505,"WGS84",0.3,35.9,0.4,"2014-07-01","2014-07-02","OSBS.2014.26.AEDFUL.F.A","field season","Aedes fulvus pallens","F",1,"Frozen -80C","OSBS.2014.26.AEDFUL.F.A.01",,"OSBS.2014.7.Aedes fulvus pallens.Female","NEON.DOC.014049vE",0
"3E6C4871CE9C4482BF9149A6B488DB42","D03","OSBS",29.690791,-81.996452,"WGS84",3345.7,31.6,7.2,"2014-07-01","2014-07-02","OSBS.2014.26.CULMEL.F.A","field season","Culiseta melanura","F",3,"Frozen -80C","OSBS.2014.26.CULMEL.F.A.01",,"OSBS.2014.7.Culiseta melanura.Female","NEON.DOC.014049vE",0
"E13497F381FD4728BCB7C9D24B7864AB","D03","OSBS",29.700741,-82.009505,"WGS84",0.3,35.9,0.4,"2014-07-01","2014-07-02","OSBS.2014.26.AEDINF.F.A","field season","Aedes infirmatus","F",2,"Frozen -80C","OSBS.2014.26.AEDINF.F.A.01",,"OSBS.2014.7.Aedes infirmatus.Female","NEON.DOC.014049vE",0
"3337C478C2584F3AB8439995BC2049A8","D03","OSBS",29.700741,-82.009505,"WGS84",0.3,35.9,0.4,"2014-07-01","2014-07-02","OSBS.2014.26.AEDATL.F.A","field season","Aedes atlanticus","F",1,"Frozen -80C","OSBS.2014.26.AEDATL.F.A.01",,"OSBS.2014.7.Aedes atlanticus.Female","NEON.DOC.014049vE",0
"0F9D019A98B84390928E4C1CE484169B","D03","OSBS",29.697476,-81.998733,"WGS84",5875.8,35.0,2.4,"2014-07-01","2014-07-02","OSBS.2014.26.CULNIG.F.A","field season","Culex nigripalpus","F",7,"Frozen -80C","OSBS.2014.26.CULNIG.F.A.01",,"OSBS.2014.7.Culex nigripalpus.Female","NEON.DOC.014049vE",0
"AE53A94BD5F741508C94C89FE9D5C86F","D03","OSBS",29.690791,-81.996452,"WGS84",3345.7,31.6,7.2,"2014-07-01","2014-07-02","OSBS.2014.26.CULSAL.F.A","field season","Culex salinarius","F",9,"Frozen -80C","OSBS.2014.26.CULSAL.F.A.01",,"OSBS.2014.7.Culex salinarius.Female","NEON.DOC.014049vE",0
"22EA31A277CA4841A8189E8F0947E04A","D03","OSBS",29.708892,-82.002224,"WGS84",2291.8,35.7,1.7,"2014-07-01","2014-07-02","OSBS.2014.26.AEDSPP.F.A","field season","Aedes sp.","F",8,"Frozen -80C","OSBS.2014.26.AEDSPP.F.A.01",,"OSBS.2014.7.Aedes spp.Female","NEON.DOC.014049vE",0
"D4EE6D3252D34CA4B5E3EEF9891570C4","D03","OSBS",29.696019,-81.985855,"WGS84",3548.9,33.8,10.5,"2014-07-01","2014-07-02","OSBS.2014.26.MANTIT.F.A","field season","Mansonia titillans","F",34,"Frozen -80C","OSBS.2014.26.MANTIT.F.A.01",,"OSBS.2014.7.Mansonia titillans.Female","NEON.DOC.014049vE",0
"DFB1C6C6B089421FB4F10827E0E46720","D03","OSBS",29.684689,-82.017693,"WGS84",0.7,34.4,0.7,"2014-07-01","2014-07-02","OSBS.2014.26.COQPER.M.A","field season","Coquillettidia perturbans","M",1,"Frozen -80C","OSBS.2014.26.COQPER.M.A.01",,"OSBS.2014.7.Coquillettidia perturbans.Male","NEON.DOC.014049vE",0
"CD884E6431B4421289F0635CA5BCAFA2","D03","OSBS",29.692534,-81.972289,"WGS84",4479.1,33.4,15.5,"2014-07-01","2014-07-02","OSBS.2014.26.CULERR.F.A","field season","Culex erraticus","F",1798,"Frozen -80C","OSBS.2014.26.CULERR.F.A.02",,"OSBS.2014.7.Culex erraticus.Female","NEON.DOC.014049vE",0
"0D9A00889EEF4D55867C5435BD3EC38D","D03","OSBS",29.690112,-81.968273,"WGS84",4820.2,33.7,15.2,"2014-07-01","2014-07-02","OSBS.2014.26.ANOSPP1.F.A","field season","Anopheles sp.","F",259,"Frozen -80C","OSBS.2014.26.ANOSPP1.F.A.01",,"OSBS.2014.7.Anopheles spp.Female","NEON.DOC.014049vE",0
"8CF67057C1B749E39166B624C022ADB7","D03","OSBS",29.691209,-81.973538,"WGS84",4333.7,34.4,14.5,"2014-07-01","2014-07-02","OSBS.2014.26.COQPER.F.A","field season","Coquillettidia perturbans","F",1452,"Frozen -80C","OSBS.2014.26.COQPER.F.A.02",,"OSBS.2014.7.Coquillettidia perturbans.Female","NEON.DOC.014049vE",0
"D4A11532716B4C51B8100A32AF815B3D","D03","OSBS",29.725193,-81.987658,"WGS84",0.9,35.3,1.2,"2014-07-01","2014-07-02","OSBS.2014.26.AEDALB.F.A","field season","Aedes albopictus","F",1,"Frozen -80C","OSBS.2014.26.AEDALB.F.A.01",,"OSBS.2014.7.Aedes albopictus.Female","NEON.DOC.014049vE",0
"779493A0316C41E494C08607EA8D4869","D03","OSBS",29.693979,-81.980539,"WGS84",4073.5,31.6,7.5,"2014-07-01","2014-07-02","OSBS.2014.26.CULSPP3.F.A","field season","Culex sp.","F",31,"Frozen -80C","OSBS.2014.26.CULSPP3.F.A.01",,"OSBS.2014.7.Culex spp.Female","NEON.DOC.014049vE",0
"923817233A8848A7A27C1A9C174D82BF","D03","OSBS",29.693135,-81.974536,"WGS84",3487.0,34.6,1.8,"2014-07-01","2014-07-02","OSBS.2014.26.AEDTAE.F.A","field season","Aedes taeniorhynchus","F",2,"Frozen -80C","OSBS.2014.26.AEDTAE.F.A.01",,"OSBS.2014.7.Aedes taeniorhynchus.Female","NEON.DOC.014049vE",0
"2AA1FCB21FBE4732A1FAE1262BF32303","D03","OSBS",29.684327,-81.960450,"WGS84",663.9,30.2,18.7,"2014-07-01","2014-07-02","OSBS.2014.26.PSOCOL.F.A","field season","Psorophora columbiae","F",13,"Frozen -80C","OSBS.2014.26.PSOCOL.F.A.01",,"OSBS.2014.7.Psorophora columbiae.Female","NEON.DOC.014049vE",0
"65CDA494B1DC428DBA648CD852442C35","D03","OSBS",29.698919,-81.988185,"WGS84",4932.7,37.6,11.3,"2014-07-15","2014-07-16","OSBS.2014.28.AEDSPP.F.A","field season","Aedes sp.","F",49,"Frozen -80C","OSBS.2014.28.AEDSPP.F.A.01",,"OSBS.2014.8.Aedes spp.Female","NEON.DOC.014049vE",0
"FE13179AEEF64AB085BFF9ED2128CBA5","D03","OSBS",29.698875,-81.980970,"WGS84",3886.0,33.1,11.3,"2014-07-15","2014-07-16","OSBS.2014.28.ANOSPP1.F.A","field season","Anopheles sp.","F",35,"Frozen -80C","OSBS.2014.28.ANOSPP1.F.A.01",,"OSBS.2014.8.Anopheles spp.Female","NEON.DOC.014049vE",0
"C9D045C509BC4D65B52E8DDBCC12DFF7","D03","OSBS",29.696628,-81.985355,"WGS84",4598.0,36.3,8.0,"2014-07-15","2014-07-16","OSBS.2014.28.AEDATL.F.A","field season","Aedes atlanticus","F",139,"Frozen -80C","OSBS.2014.28.AEDATL.F.A.01",,"OSBS.2014.8.Aedes atlanticus.Female","NEON.DOC.014049vE",0
"D573F59DFBD34F719AEB2B3607820E91","D03","OSBS",29.697778,-81.978061,"WGS84",4100.5,32.9,11.4,"2014-07-15","2014-07-16","OSBS.2014.28.CULSPP3.F.A","field season","Culex sp.","F",80,"Frozen -80C","OSBS.2014.28.CULSPP3.F.A.01",,"OSBS.2014.8.Culex spp.Female","NEON.DOC.014049vE",0
"CD30BFCF45E54D1BADE5538278083809","D03","OSBS",29.684689,-82.017693,"WGS84",0.7,34.4,0.7,"2014-07-15","2014-07-16","OSBS.2014.28.AEDTRI1.F.A","field season","Aedes triseriatus","F",1,"Frozen -80C","OSBS.2014.28.AEDTRI1.F.A.01",,"OSBS.2014.8.Aedes triseriatus.Female","NEON.DOC.014049vE",0
"7B18DB5A50FF425387B30D945F161C76","D03","OSBS",29.725193,-81.987658,"WGS84",0.9,35.3,1.2,"2014-07-15","2014-07-16","OSBS.2014.28.URASAP.F.A","field season","Uranotaenia sapphirina","F",1,"Frozen -80C","OSBS.2014.28.URASAP.F.A.01",,"OSBS.2014.8.Uranotaenia sapphirina.Female","NEON.DOC.014049vE",0
"1DAC38A3FDD14E48992BCE9D3B0130F3","D03","OSBS",29.712968,-81.998583,"WGS84",1718.5,35.6,1.6,"2014-07-15","2014-07-16","OSBS.2014.28.CULMEL.F.A","field season","Culiseta melanura","F",4,"Frozen -80C","OSBS.2014.28.CULMEL.F.A.01",,"OSBS.2014.8.Culiseta melanura.Female","NEON.DOC.014049vE",0
"E55C96545C46400BB32586616426F745","D03","OSBS",29.694930,-81.979105,"WGS84",3903.0,34.8,14.1,"2014-07-15","2014-07-16","OSBS.2014.28.MANTIT.F.A","field season","Mansonia titillans","F",31,"Frozen -80C","OSBS.2014.28.MANTIT.F.A.01",,"OSBS.2014.8.Mansonia titillans.Female","NEON.DOC.014049vE",0
"F2ADC1F5CEA44E2E92874CB1DAB75FB7","D03","OSBS",29.692715,-82.013599,"WGS84",974.3,35.2,1.2,"2014-07-15","2014-07-16","OSBS.2014.28.AEDFUL.F.A","field season","Aedes fulvus pallens","F",2,"Frozen -80C","OSBS.2014.28.AEDFUL.F.A.01",,"OSBS.2014.8.Aedes fulvus pallens.Female","NEON.DOC.014049vE",0
"285793091642437193110AAF889ADCB3","D03","OSBS",29.690860,-81.962978,"WGS84",4492.7,34.4,10.3,"2014-07-15","2014-07-16","OSBS.2014.28.PSOCOL.F.A","field season","Psorophora columbiae","F",8,"Frozen -80C","OSBS.2014.28.PSOCOL.F.A.01",,"OSBS.2014.8.Psorophora columbiae.Female","NEON.DOC.014049vE",0
"A75887DAFD0E465C9CBCA47BFCA6B1F7","D03","OSBS",29.703892,-82.004385,"WGS84",2862.8,35.1,1.3,"2014-07-15","2014-07-16","OSBS.2014.28.PSOFER.F.A","field season","Psorophora ferox","F",22,"Frozen -80C","OSBS.2014.28.PSOFER.F.A.01",,"OSBS.2014.8.Psorophora ferox.Female","NEON.DOC.014049vE",0
"30B4B742FA6345C5B254BC94D46345AB","D03","OSBS",29.691149,-81.974882,"WGS84",4204.4,35.0,13.9,"2014-07-15","2014-07-16","OSBS.2014.28.ANOCRU.F.A","field season","Anopheles crucians","F",181,"Frozen -80C","OSBS.2014.28.ANOCRU.F.A.01",,"OSBS.2014.8.Anopheles crucians.Female","NEON.DOC.014049vE",0
"5942D1DB8EE64B5FB44B6C0878EF9765","D03","OSBS",29.692534,-81.972600,"WGS84",4449.5,35.4,13.4,"2014-07-15","2014-07-16","OSBS.2014.28.COQPER.F.A","field season","Coquillettidia perturbans","F",749,"Frozen -80C","OSBS.2014.28.COQPER.F.A.01",,"OSBS.2014.8.Coquillettidia perturbans.Female","NEON.DOC.014049vE",0
"A75567DF1717466982802966200C5FBB","D03","OSBS",29.693333,-81.976497,"WGS84",4100.2,35.6,13.3,"2014-07-15","2014-07-16","OSBS.2014.28.CULNIG.F.A","field season","Culex nigripalpus","F",51,"Frozen -80C","OSBS.2014.28.CULNIG.F.A.01",,"OSBS.2014.8.Culex nigripalpus.Female","NEON.DOC.014049vE",0
"799EDAAE18F14306800032E9F2ACE730","D03","OSBS",29.683829,-81.958593,"WGS84",668.1,30.9,13.4,"2014-07-15","2014-07-16","OSBS.2014.28.PSOCIL.F.A","field season","Psorophora ciliata","F",3,"Frozen -80C","OSBS.2014.28.PSOCIL.F.A.01",,"OSBS.2014.8.Psorophora ciliata.Female","NEON.DOC.014049vE",0
"3A955499174B4B7E8893CC279AC4052B","D03","OSBS",29.707941,-81.985398,"WGS84",0.2,31.7,0.9,"2014-07-15","2014-07-16","OSBS.2014.28.COQPER.M.A","field season","Coquillettidia perturbans","M",1,"Frozen -80C","OSBS.2014.28.COQPER.M.A.01",,"OSBS.2014.8.Coquillettidia perturbans.Male","NEON.DOC.014049vE",0
"1BEA2F477FC24F0890DE08EB73932CC5","D03","OSBS",29.709279,-81.990740,"WGS84",4364.2,37.6,11.2,"2014-07-15","2014-07-16","OSBS.2014.28.AEDINF.F.A","field season","Aedes infirmatus","F",14,"Frozen -80C","OSBS.2014.28.AEDINF.F.A.01",,"OSBS.2014.8.Aedes infirmatus.Female","NEON.DOC.014049vE",0
"E8E6B286BC614A638D6BA4A2DB643E14","D03","OSBS",29.692871,-81.972554,"WGS84",4461.4,34.9,14.0,"2014-07-15","2014-07-16","OSBS.2014.28.CULERR.F.A","field season","Culex erraticus","F",2873,"Frozen -80C","OSBS.2014.28.CULERR.F.A.01",,"OSBS.2014.8.Culex erraticus.Female","NEON.DOC.014049vE",0
"369D5A7345034233B32A053A3B8D5496","D03","OSBS",29.696758,-81.976676,"WGS84",4188.6,31.4,7.4,"2014-07-29","2014-07-30","OSBS.2014.30.CULNIG.F.A","field season","Culex nigripalpus","F",27,"Frozen -80C","OSBS.2014.30.CULNIG.F.A.01",,"OSBS.2014.9.Culex nigripalpus.Female","NEON.DOC.014049vE",0
"A6317A6FB559422F98AC3A53FC209EDD","D03","OSBS",29.698829,-81.990749,"WGS84",3426.2,31.9,7.9,"2014-07-29","2014-07-30","OSBS.2014.30.ANOSPP1.M.A","field season","Anopheles sp.","M",7,"Frozen -80C","OSBS.2014.30.ANOSPP1.M.A.01",,"OSBS.2014.9.Anopheles spp.Male","NEON.DOC.014049vE",0
"0EC1B09A1C014FEE97EBD0F7BF7258B9","D03","OSBS",29.684689,-82.017693,"WGS84",0.7,34.4,0.7,"2014-07-29","2014-07-30","OSBS.2014.30.AEDTAE.F.A","field season","Aedes taeniorhynchus","F",1,"Frozen -80C","OSBS.2014.30.AEDTAE.F.A.01",,"OSBS.2014.9.Aedes taeniorhynchus.Female","NEON.DOC.014049vE",0
"C9E129DF78A040F69818225B95E056F9","D03","OSBS",29.725193,-81.987658,"WGS84",0.9,35.3,1.2,"2014-07-29","2014-07-30","OSBS.2014.30.CULCOR.F.A","field season","Culex coronator","F",5,"Frozen -80C","OSBS.2014.30.CULCOR.F.A.01",,"OSBS.2014.9.Culex coronator.Female","NEON.DOC.014049vE",0
"CEE3D3468A2249649E4ACFF5539563D7","D03","OSBS",29.689675,-81.985979,"WGS84",2585.8,42.0,6.5,"2014-07-29","2014-07-30","OSBS.2014.30.PSOCIL.F.A","field season","Psorophora ciliata","F",2,"Frozen -80C","OSBS.2014.30.PSOCIL.F.A.01",,"OSBS.2014.9.Psorophora ciliata.Female","NEON.DOC.014049vE",0
"D90262E8BCA54277A6B5B392F12DB8D3","D03","OSBS",29.700741,-82.009505,"WGS84",0.3,35.9,0.4,"2014-07-29","2014-07-30","OSBS.2014.30.URASAP.M.A","field season","Uranotaenia sapphirina","M",3,"Frozen -80C","OSBS.2014.30.URASAP.M.A.01",,"OSBS.2014.9.Uranotaenia sapphirina.Male","NEON.DOC.014049vE",0
"A836A2D798394619966B684B8F726692","D03","OSBS",29.725193,-81.987658,"WGS84",0.9,35.3,1.2,"2014-07-29","2014-07-30","OSBS.2014.30.AEDALB.F.A","field season","Aedes albopictus","F",1,"Frozen -80C","OSBS.2014.30.AEDALB.F.A.01",,"OSBS.2014.9.Aedes albopictus.Female","NEON.DOC.014049vE",0
"9636285265F64C2A8ED8B2332830CD8A","D03","OSBS",29.692941,-81.973157,"WGS84",4405.8,34.2,14.7,"2014-07-29","2014-07-30","OSBS.2014.30.ANOCRU.F.A","field season","Anopheles crucians","F",399,"Frozen -80C","OSBS.2014.30.ANOCRU.F.A.01",,"OSBS.2014.9.Anopheles crucians.Female","NEON.DOC.014049vE",0
"D4A7D7A4F8FD48D2A99E79EEC0DE9C32","D03","OSBS",29.696891,-81.978398,"WGS84",4036.0,34.0,14.8,"2014-07-29","2014-07-30","OSBS.2014.30.MANTIT.F.A","field season","Mansonia titillans","F",101,"Frozen -80C","OSBS.2014.30.MANTIT.F.A.01",,"OSBS.2014.9.Mansonia titillans.Female","NEON.DOC.014049vE",0
"5C4A48842B3C4E188D131C94591FA6FD","D03","OSBS",29.690717,-81.965378,"WGS84",2719.5,25.8,6.8,"2014-07-29","2014-07-30","OSBS.2014.30.PSOCOL.F.A","field season","Psorophora columbiae","F",9,"Frozen -80C","OSBS.2014.30.PSOCOL.F.A.01",,"OSBS.2014.9.Psorophora columbiae.Female","NEON.DOC.014049vE",0
"B7440403D3F145378C2161ECF64C541D","D03","OSBS",29.678604,-81.962459,"WGS84",0.6,48.1,0.8,"2014-07-29","2014-07-30","OSBS.2014.30.AEDMIT.F.A","field season","Aedes mitchellae","F",1,"Frozen -80C","OSBS.2014.30.AEDMIT.F.A.01",,"OSBS.2014.9.Aedes mitchellae.Female","NEON.DOC.014049vE",0
"56C262D5C98641A9BE29B33B5FD5A4D5","D03","OSBS",29.692904,-81.973071,"WGS84",4413.1,33.5,15.3,"2014-07-29","2014-07-30","OSBS.2014.30.ANOSPP1.F.A","field season","Anopheles sp.","F",132,"Frozen -80C","OSBS.2014.30.ANOSPP1.F.A.01",,"OSBS.2014.9.Anopheles spp.Female","NEON.DOC.014049vE",0
"30306B8019AE409D8E1CD68789D6B4D9","D03","OSBS",29.694285,-81.975179,"WGS84",4249.5,34.5,14.4,"2014-07-29","2014-07-30","OSBS.2014.30.CULERR.F.A","field season","Culex erraticus","F",2986,"Frozen -80C","OSBS.2014.30.CULERR.F.A.02",,"OSBS.2014.9.Culex erraticus.Female","NEON.DOC.014049vE",0
"3C3EF95CEA6747BA8B151B54A6B1927D","D03","OSBS",29.690030,-81.988307,"WGS84",2911.9,29.8,5.8,"2014-07-29","2014-07-30","OSBS.2014.30.COQPER.M.A","field season","Coquillettidia perturbans","M",6,"Frozen -80C","OSBS.2014.30.COQPER.M.A.01",,"OSBS.2014.9.Coquillettidia perturbans.Male","NEON.DOC.014049vE",0
"9333BEC50AA549A187BB191298651AD4","D03","OSBS",29.706906,-81.993153,"WGS84",3741.4,34.4,3.5,"2014-07-29","2014-07-30","OSBS.2014.30.AEDSPP.F.A","field season","Aedes sp.","F",21,"Frozen -80C","OSBS.2014.30.AEDSPP.F.A.01",,"OSBS.2014.9.Aedes spp.Female","NEON.DOC.014049vE",0
"8614172C03DF475AAB9430BDC5DBF52C","D03","OSBS",29.694285,-81.975179,"WGS84",4249.5,34.5,14.4,"2014-07-29","2014-07-30","OSBS.2014.30.COQPER.F.A","field season","Coquillettidia perturbans","F",711,"Frozen -80C","OSBS.2014.30.COQPER.F.A.01",,"OSBS.2014.9.Coquillettidia perturbans.Female","NEON.DOC.014049vE",0
"EA27710656B648E997CC020BFB1C76F9","D03","OSBS",29.693279,-81.999715,"WGS84",3701.3,32.7,8.3,"2014-07-29","2014-07-30","OSBS.2014.30.AEDINF.F.A","field season","Aedes infirmatus","F",6,"Frozen -80C","OSBS.2014.30.AEDINF.F.A.01",,"OSBS.2014.9.Aedes infirmatus.Female","NEON.DOC.014049vE",0
"D30EA3905FBC45839D8F4B9865832833","D03","OSBS",29.698357,-81.973937,"WGS84",4497.1,33.0,11.4,"2014-07-29","2014-07-30","OSBS.2014.30.CULSPP3.F.A","field season","Culex sp.","F",65,"Frozen -80C","OSBS.2014.30.CULSPP3.F.A.01",,"OSBS.2014.9.Culex spp.Female|OSBS.2014.9.Culex spp.Male","NEON.DOC.014049vE",0
"2631F99555EC426A85EEEFECC8896C27","D03","OSBS",29.694260,-81.996130,"WGS84",4336.1,38.0,10.9,"2014-07-29","2014-07-30","OSBS.2014.30.AEDATL.F.A","field season","Aedes atlanticus","F",13,"Frozen -80C","OSBS.2014.30.AEDATL.F.A.01",,"OSBS.2014.9.Aedes atlanticus.Female","NEON.DOC.014049vE",0
"78F3B26B512744D298A5595A933D5F98","D03","OSBS",29.694167,-81.965829,"WGS84",4035.7,26.5,10.0,"2014-07-29","2014-07-30","OSBS.2014.30.CULSAL.F.A","field season","Culex salinarius","F",7,"Frozen -80C","OSBS.2014.30.CULSAL.F.A.01",,"OSBS.2014.9.Culex salinarius.Female","NEON.DOC.014049vE",0
"4C39E3B902BB4B6AAB6554C1079CC7B8","D03","OSBS",29.707941,-81.985398,"WGS84",0.2,31.7,0.9,"2014-07-29","2014-07-30","OSBS.2014.30.CULSPP3.M.A","field season","Culex sp.","M",1,"Frozen -80C","OSBS.2014.30.CULSPP3.M.A.01",,"OSBS.2014.9.Culex spp.Female","NEON.DOC.014049vE",0
"543BF310253F416194CD7E158523D0F2","D03","OSBS",29.700741,-82.009505,"WGS84",0.3,35.9,0.4,"2014-07-29","2014-07-30","OSBS.2014.30.PSOFER.F.A","field season","Psorophora ferox","F",3,"Frozen -80C","OSBS.2014.30.PSOFER.F.A.01",,"OSBS.2014.9.Psorophora ferox.Female","NEON.DOC.014049vE",0
"A3B0C05EE7F844C696F3DE2B4D847833","D03","OSBS",29.693279,-81.999715,"WGS84",3701.3,32.7,8.3,"2014-07-29","2014-07-30","OSBS.2014.30.CULMEL.F.A","field season","Culiseta melanura","F",5,"Frozen -80C","OSBS.2014.30.CULMEL.F.A.01",,"OSBS.2014.9.Culiseta melanura.Female","NEON.DOC.014049vE",0
"D06CAD711F4A4207B078259CF37C592C","D03","OSBS",29.700741,-82.009505,"WGS84",0.3,35.9,0.4,"2014-07-29","2014-07-30","OSBS.2014.30.URASAP.F.A","field season","Uranotaenia sapphirina","F",11,"Frozen -80C","OSBS.2014.30.URASAP.F.A.01",,"OSBS.2014.9.Uranotaenia sapphirina.Female","NEON.DOC.014049vE",0
"3ED3B38183A94388A03D990E49FCA29E","D03","OSBS",29.700741,-82.009505,"WGS84",0.3,35.9,0.4,"2014-07-29","2014-07-30","OSBS.2014.30.URALOW.F.A","field season","Uranotaenia lowii","F",1,"Frozen -80C","OSBS.2014.30.URALOW.F.A.01",,"OSBS.2014.9.Uranotaenia lowii.Female","NEON.DOC.014049vE",0
"1C02CA8AD3E5419685689B3FD01C667F","D03","OSBS",29.685702,-81.949082,"WGS84",920.8,28.7,4.7,"2014-08-12","2014-08-13","OSBS.2014.32.COQPER.M.A","field season","Coquillettidia perturbans","M",2,"Frozen -80C","OSBS.2014.32.COQPER.M.A.01",,"OSBS.2014.10.Coquillettidia perturbans.Male","NEON.DOC.014049vE",0
"5F47C1A38E3D41AEBEA4066546D29DDC","D03","OSBS",29.703600,-81.979155,"WGS84",3617.1,33.6,10.7,"2014-08-12","2014-08-13","OSBS.2014.32.CULSPP3.F.A","field season","Culex sp.","F",47,"Frozen -80C","OSBS.2014.32.CULSPP3.F.A.01",,"OSBS.2014.10.Culex spp.Female","NEON.DOC.014049vE",0
"4D5EA657A99B4DDBAC634F195C27B1DD","D03","OSBS",29.695281,-81.973049,"WGS84",4476.9,34.8,14.0,"2014-08-12","2014-08-13","OSBS.2014.32.CULNIG.F.A","field season","Culex nigripalpus","F",65,"Frozen -80C","OSBS.2014.32.CULNIG.F.A.01",,"OSBS.2014.10.Culex nigripalpus.Female","NEON.DOC.014049vE",0
"345A3F8BBB3C4918B0FB7066B37FE9C6","D03","OSBS",29.690405,-81.976388,"WGS84",4047.1,35.4,13.5,"2014-08-12","2014-08-13","OSBS.2014.32.ANOSPP1.F.A","field season","Anopheles sp.","F",52,"Frozen -80C","OSBS.2014.32.ANOSPP1.F.A.01",,"OSBS.2014.10.Anopheles spp.Female","NEON.DOC.014049vE",0
"939575C0CD644543B408A6356FFEBCA4","D03","OSBS",29.686936,-81.962158,"WGS84",0.1,24.5,0.1,"2014-08-12","2014-08-13","OSBS.2014.32.CULSAL.F.A","field season","Culex salinarius","F",1,"Frozen -80C","OSBS.2014.32.CULSAL.F.A.01",,"OSBS.2014.10.Culex salinarius.Female","NEON.DOC.014049vE",0
